"Id","AddedDatetimeOffset","Owner Key","Division ID","DivID","Division Name","LoadNum","Ship Date","Mode","Fresh Frozen","StopCount","Origin Location","Origin City","Origin State","Origin Postal","Origin Lat","Origin Long","Destination Location","Destination City","Destination State","Destination Postal","Destination Lat","Destination Long","Miles","Handling Units","Total Weight","Carrier","RG Low Cost Carrier","Rate Source","Service Level","Freight Cost","Accessorial Cost","Total Cost","Low Cost Total","Benchmark Total","Cleansed Total Weight"
"921","2025-08-22 12:20:04","OWN-MET","DIV5","5","Metroville","L100920","2025-08-22","Intermodal","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","23","24604","Royal Coachlines","Fairy Godmother Transport","Contract","Standard","1885.15","182.09","2067.24","1829.74","2206.26","24604"
"922","2025-08-18 12:20:04","OWN-MET","DIV5","5","Metroville","L100921","2025-08-18","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","19","34477","Enchanted Wheels Trucking","Genie Express Logistics","Spot","Standard","719.74","106.56","826.3","684.17","802.82","34477"
"923","2025-08-24 12:20:04","OWN-MET","DIV5","5","Metroville","L100922","2025-08-24","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","21","34488","Royal Coachlines","Royal Coachlines","Contract","Expedited","793.94","58.91","852.85","853.25","884.41","34488"
"924","2025-08-19 12:20:04","OWN-MET","DIV5","5","Metroville","L100923","2025-08-19","LTL","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","20","42889","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Expedited","2802.4","355.87","3158.27","3170.4","3393.53","38000"
"925","2025-08-26 12:20:04","OWN-MET","DIV5","5","Metroville","L100924","2025-08-26","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","25","34900","Genie Express Logistics","Genie Express Logistics","Contract","Expedited","2659.59","186.99","2846.58","2879.14","2686.58","34900"
"926","2025-08-25 12:20:04","OWN-MET","DIV5","5","Metroville","L100925","2025-08-25","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","22","26951","Genie Express Logistics","Genie Express Logistics","Spot","Expedited","2926.4","257.4","3183.8","3143.85","3195.95","26951"
"927","2025-08-31 12:20:04","OWN-MET","DIV5","5","Metroville","L100926","2025-08-31","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","23","30450","Beast Freight Co","Beast Freight Co","Contract","Standard","2455.79","106.24","2562.03","2549.88","2434.72","30450"
"928","2025-08-27 12:20:04","OWN-MET","DIV5","5","Metroville","L100927","2025-08-27","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","18","27583","Storybook Shipping","Storybook Shipping","Contract","Standard","1005.41","31.06","1036.47","1031.94","1113.42","27583"
"929","2025-09-04 12:20:04","OWN-MET","DIV5","5","Metroville","L100928","2025-09-04","Intermodal","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","18","26380","Beast Freight Co","Beast Freight Co","Spot","Expedited","953.47","48.24","1001.71","1018.4","990.72","26380"
"930","2025-09-07 12:20:04","OWN-MET","DIV5","5","Metroville","L100929","2025-09-07","LTL","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","21","32976","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Standard","3013.2","184.61","3197.81","3242.87","3387.21","32976"
"931","2025-09-05 12:20:04","OWN-MET","DIV5","5","Metroville","L100930","2025-09-05","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","21","42655","Magic Carpet Hauling","Genie Express Logistics","Contract","Expedited","3310.8","289.58","3600.38","2996.1","3356.61","38000"
"932","2025-09-14 12:20:04","OWN-MET","DIV5","5","Metroville","L100931","2025-09-14","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","23","37829","Genie Express Logistics","Genie Express Logistics","Spot","Expedited","2741.11","229.71","2970.82","3007.14","2863.82","37829"
"933","2025-09-13 12:20:04","OWN-MET","DIV5","5","Metroville","L100932","2025-09-13","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","19","27787","Storybook Shipping","Storybook Shipping","Contract","Standard","842.17","80.02","922.19","925.27","922.95","27787"
"934","2025-09-10 12:20:04","OWN-MET","DIV5","5","Metroville","L100933","2025-09-10","Intermodal","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","22","36971","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Expedited","920.08","29.98","950.06","947.81","953.15","36971"
"935","2025-09-20 12:20:04","OWN-MET","DIV5","5","Metroville","L100934","2025-09-20","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","23","22378","Genie Express Logistics","Genie Express Logistics","Contract","Expedited","931.21","104.72","1035.93","1031.3","997.4","22378"
"936","2025-09-17 12:20:04","OWN-MET","DIV5","5","Metroville","L100935","2025-09-17","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","23","24677","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Standard","738.29","95.58","833.87","843.59","882.91","24677"
"937","2025-09-21 12:20:04","OWN-MET","DIV5","5","Metroville","L100936","2025-09-21","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","21","40134","Enchanted Wheels Trucking","Genie Express Logistics","Spot","Expedited","1946.29","152.69","2098.98","1583.17","2193.79","38000"
"938","2025-09-16 12:20:04","OWN-MET","DIV5","5","Metroville","L100937","2025-09-16","LTL","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","21","37624","Genie Express Logistics","Pumpkin Carriage Carriers","Contract","Expedited","1976.86","207.14","2184","1785.3","2308.87","37624"
"939","2025-09-17 12:20:04","OWN-MET","DIV5","5","Metroville","L100938","2025-09-17","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","24","30076","Royal Coachlines","Royal Coachlines","Contract","Standard","2864.4","425.57","3289.97","3345.15","3225.54","30076"
"940","2025-09-27 12:20:04","OWN-MET","DIV5","5","Metroville","L100939","2025-09-27","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","20","30613","Storybook Shipping","Storybook Shipping","Spot","Standard","1834.2","195.89","2030.09","2031.23","2133.34","30613"
"941","2025-09-24 12:20:04","OWN-MET","DIV5","5","Metroville","L100940","2025-09-24","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","24","40298","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Standard","2017.62","294.59","2312.21","2305.29","2282.47","38000"
"942","2025-09-26 12:20:04","OWN-MET","DIV5","5","Metroville","L100941","2025-09-26","LTL","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","24","23844","Royal Coachlines","Royal Coachlines","Spot","Standard","908.95","65.45","974.4","968.5","1028.69","23844"
"943","2025-09-29 12:20:04","OWN-MET","DIV5","5","Metroville","L100942","2025-09-29","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","22","40810","Storybook Shipping","Storybook Shipping","Contract","Standard","2876.8","318.08","3194.88","3233.9","3261.51","38000"
"944","2025-10-01 12:20:04","OWN-MET","DIV5","5","Metroville","L100943","2025-10-01","Intermodal","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","25","34039","Royal Coachlines","Royal Coachlines","Contract","Standard","2109.33","211.42","2320.75","2274.35","2344.88","34039"
"945","2025-10-02 12:20:04","OWN-MET","DIV5","5","Metroville","L100944","2025-10-02","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","23","23880","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Standard","2616.4","329.34","2945.74","2891.86","2817.92","23880"
"946","2025-09-30 12:20:04","OWN-MET","DIV5","5","Metroville","L100945","2025-09-30","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","26","38719","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Expedited","2529.6","255.15","2784.75","2804.47","2738.03","38719"
"947","2025-10-10 12:20:04","OWN-MET","DIV5","5","Metroville","L100946","2025-10-10","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","20","27369","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Expedited","860.72","92.81","953.53","956.14","979.34","27369"
"948","2025-10-10 12:20:04","OWN-MET","DIV5","5","Metroville","L100947","2025-10-10","LTL","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","18","22936","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","2356","221.15","2577.15","2625.03","2769.35","22936"
"949","2025-10-06 12:20:04","OWN-MET","DIV5","5","Metroville","L100948","2025-10-06","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","21","25757","Genie Express Logistics","Beast Freight Co","Spot","Standard","3124.8","363.75","3488.55","2539.68","3338.12","25757"
"950","2025-10-19 12:20:04","OWN-MET","DIV5","5","Metroville","L100949","2025-10-19","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","24","25878","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Expedited","2641.2","107.87","2749.07","2725.52","2665.85","25878"
"951","2025-10-16 12:20:04","OWN-MET","DIV5","5","Metroville","L100950","2025-10-16","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","25","24019","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Standard","838.46","112.11","950.57","937.34","1004.37","24019"
"952","2025-10-17 12:20:04","OWN-MET","DIV5","5","Metroville","L100951","2025-10-17","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","22","25403","Beast Freight Co","Beast Freight Co","Contract","Expedited","964.6","74.45","1039.05","1024.02","1118.39","25403"
"953","2025-10-19 12:20:04","OWN-MET","DIV5","5","Metroville","L100952","2025-10-19","LTL","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","19","26186","Enchanted Wheels Trucking","Genie Express Logistics","Contract","Expedited","2618.83","231.67","2850.5","2236.26","2713.16","26186"
"954","2025-10-14 12:20:04","OWN-MET","DIV5","5","Metroville","L100953","2025-10-14","Intermodal","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","24","22492","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Expedited","2852","248.58","3100.58","3057.68","3128.96","22492"
"955","2025-10-23 12:20:04","OWN-MET","DIV5","5","Metroville","L100954","2025-10-23","LTL","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","25","26758","Storybook Shipping","Pumpkin Carriage Carriers","Spot","Expedited","3186.8","214.73","3401.53","2761.44","3194.76","26758"
"956","2025-10-20 12:20:04","OWN-MET","DIV5","5","Metroville","L100955","2025-10-20","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","22","27707","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Expedited","2963.6","330.86","3294.46","3257.6","3380.67","27707"
"957","2025-10-25 12:20:04","OWN-MET","DIV5","5","Metroville","L100956","2025-10-25","Intermodal","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","26","31335","Royal Coachlines","Royal Coachlines","Spot","Standard","2476.17","297.34","2773.51","2780","2702.16","31335"
"958","2025-10-28 12:20:04","OWN-MET","DIV5","5","Metroville","L100957","2025-10-28","LTL","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","22","22292","Beast Freight Co","Beast Freight Co","Spot","Expedited","975.73","104.56","1080.29","1067.01","1132.77","22292"
"959","2025-11-02 12:20:04","OWN-MET","DIV5","5","Metroville","L100958","2025-11-02","LTL","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","23","37398","Beast Freight Co","Storybook Shipping","Spot","Standard","2182.4","84.4","2266.8","1919.67","2238.51","37398"
"960","2025-10-27 12:20:04","OWN-MET","DIV5","5","Metroville","L100959","2025-10-27","Intermodal","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","21","22188","Enchanted Wheels Trucking","Customer Pickup Only","Spot","Expedited","2517.2","97.48","2614.68","2277.67","2773.04","22188"
"961","2025-11-02 12:20:04","OWN-MET","DIV5","5","Metroville","L100960","2025-11-02","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","22","40989","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Expedited","708.61","36.75","745.36","739.4","761.37","38000"
"962","2025-10-31 12:20:04","OWN-MET","DIV5","5","Metroville","L100961","2025-10-31","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","24","30608","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","730.87","67.58","798.45","810.27","789.48","30608"
"963","2025-10-29 12:20:04","OWN-MET","DIV5","5","Metroville","L100962","2025-10-29","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","23","25996","Pumpkin Carriage Carriers","Beast Freight Co","Spot","Standard","2405.6","111.04","2516.64","1941.7","2508.46","25996"
"964","2025-11-07 12:20:04","OWN-MET","DIV5","5","Metroville","L100963","2025-11-07","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","19","26570","Genie Express Logistics","Genie Express Logistics","Spot","Standard","2679.97","142.29","2822.26","2868.46","2796.6","26570"
"965","2025-11-03 12:20:04","OWN-MET","DIV5","5","Metroville","L100964","2025-11-03","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","23","41501","Genie Express Logistics","Enchanted Wheels Trucking","Spot","Standard","730.87","54.55","785.42","565.95","780.73","38000"
"966","2025-11-05 12:20:04","OWN-MET","DIV5","5","Metroville","L100965","2025-11-05","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","19","39456","Beast Freight Co","Beast Freight Co","Contract","Standard","719.74","24.57","744.31","740.34","770.64","39456"
"967","2025-11-09 12:20:04","OWN-MET","DIV5","5","Metroville","L100966","2025-11-09","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","25","26396","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Expedited","693.77","39.8","733.57","741.77","776.9","26396"
"968","2025-11-09 12:20:04","OWN-MET","DIV5","5","Metroville","L100967","2025-11-09","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","23","43834","Fairy Godmother Transport","Magic Carpet Hauling","Spot","Expedited","2251.99","100.59","2352.58","2058.33","2432.16","38000"
"969","2025-11-10 12:20:04","OWN-MET","DIV5","5","Metroville","L100968","2025-11-10","LTL","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","24","23241","Magic Carpet Hauling","Genie Express Logistics","Spot","Expedited","2415.03","87.3","2502.33","2133.37","2357.47","23241"
